umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,10,0.1,8,3,0.05,3,25,21.929824561403507,0.09792347997426987,0.34500981709984085,0.12816268350247076,0.5588327997132698
2,10,0.1,8,3,0.3,3,25,21.929824561403507,0.09792347997426987,0.34500981709984085,0.12816268350247076,0.5588327997132698
2,10,0.1,8,3,0.2,3,25,21.929824561403507,0.09792347997426987,0.34500981709984085,0.12816268350247076,0.5588327997132698
2,10,0.1,8,3,0.1,3,25,21.929824561403507,0.09792347997426987,0.34500981709984085,0.12816268350247076,0.5588327997132698
2,5,0.0,8,5,0.3,5,13,11.403508771929824,0.08051633089780807,0.3842498532164456,0.18934242035026178,0.5529703733773899
2,5,0.0,8,5,0.1,5,13,11.403508771929824,0.08051633089780807,0.3842498532164456,0.18934242035026178,0.5529703733773899
2,5,0.0,8,5,0.05,5,13,11.403508771929824,0.08051633089780807,0.3842498532164456,0.18934242035026178,0.5529703733773899
2,5,0.0,8,5,0.2,5,13,11.403508771929824,0.08051633089780807,0.3842498532164456,0.18934242035026178,0.5529703733773899
2,5,0.0,8,5,0.0,5,13,11.403508771929824,0.08051633089780807,0.3842498532164456,0.18934242035026178,0.5529703733773899
2,10,0.0,15,3,0.1,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.17075360868693337,0.5420036960559498
2,10,0.0,15,3,0.3,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.17075360868693337,0.5420036960559498
2,10,0.0,15,3,0.2,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.17075360868693337,0.5420036960559498
2,10,0.0,15,3,0.0,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.17075360868693337,0.5420036960559498
2,10,0.0,15,3,0.05,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.17075360868693337,0.5420036960559498
2,10,0.0,25,3,0.3,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.09213361308655589,0.5420036960559498
2,10,0.0,25,3,0.2,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.09213361308655589,0.5420036960559498
2,10,0.0,20,3,0.3,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.16724669539281378,0.5420036960559498
2,10,0.0,20,3,0.0,3,13,11.403508771929824,0.11104622483253479,0.245384449687323,0.16724669539281378,0.5420036960559498
